case,clean_fit_mse,final_error_percent,model,omega,run_idx,s_r,test_rel_rmse_percent,train_rel_rmse_percent,used_fit_mse
slight_shift_full_beam,0.0006109143167663468,7.5865734242646035,A_current_phys005_res010,0.05,4,0.1,19.108468228584613,2.8219077828449923,0.0010530147724746208
slight_shift_full_beam,0.00083687056783727,15.158739172819129,A_current_phys005_res010,0.05,5,0.1,22.521198362771432,3.3072522579817765,0.0012048667815530401
slight_shift_full_beam,0.0007995410084326779,0.1478410924385897,A_current_phys005_res010,0.05,6,0.1,11.072707706841866,3.104416902241684,0.001091923089910917
slight_shift_full_beam,0.0006162838624761884,6.346177666984195,A_current_phys005_res010,0.05,7,0.1,18.69851742624538,2.7421816384150413,0.0002943656387275616
slight_shift_full_beam,0.0007830535711521229,9.700910252524254,A_current_phys005_res010,0.05,8,0.1,16.656220979793183,3.040466863363223,0.0008048585881936605
slight_shift_full_beam,0.0014934315012852038,5.326124778485598,A_current_phys005_res010,0.05,9,0.1,15.499297149288733,4.310881017173578,0.0015338934237403954
slight_shift_full_beam,0.0006554744398586147,15.073508495769797,A_current_phys005_res010,0.05,10,0.1,22.46663402540613,2.9560021569661914,0.0005965002298190222
slight_shift_full_beam,0.0005681597803203397,13.43819916636007,A_current_phys005_res010,0.05,11,0.1,21.193801709319338,2.7168748880938587,0.0007457543149532415
slight_shift_full_beam,0.0007579121903975888,23.434647403037463,A_current_phys005_res010,0.05,12,0.1,28.68083003836823,2.737252672303978,0.0008085712438007358
slight_shift_full_beam,0.0011749719327353453,-10.678272349243803,A_current_phys005_res010,0.05,13,0.1,10.560043602410525,3.7204027522685355,0.0012687815131639368
slight_shift_full_beam,0.0005571069931128458,0.3368638588637441,A_current_phys005_res010,0.05,14,0.1,15.342962475820132,2.797979672619836,0.0006681798902213585
slight_shift_full_beam,0.0009968871958648236,32.126045147716376,A_current_phys005_res010,0.05,15,0.1,29.53558903660426,3.5017311926471937,0.0008074187892200201
slight_shift_full_beam,0.0009178257239424598,23.64544315136192,A_current_phys005_res010,0.05,16,0.1,21.5892229921,3.3511389877983104,0.0006060855602321791
slight_shift_full_beam,0.0010035000383599915,13.84806113504647,A_current_phys005_res010,0.05,17,0.1,18.708444973482262,3.5674339701947715,0.0009357147343671778
slight_shift_full_beam,0.0008519399093836194,3.10060925083266,A_current_phys005_res010,0.05,18,0.1,13.95124992943828,3.230074395668515,0.0011031837916774575
slight_shift_full_beam,0.0006881803473505338,32.7720961614177,A_current_phys005_res010,0.05,19,0.1,30.7595619441276,2.7571340912043882,0.0006817566039754467
slight_shift_full_beam,0.0005848771392292101,16.97141473090906,B_weak_phys001_res020,0.01,0,0.2,24.66091369530323,2.853808363607385,0.0006071489284635791
slight_shift_full_beam,0.0007242723251265404,17.021756083962863,B_weak_phys001_res020,0.01,1,0.2,23.529678933310883,3.020335248490915,0.000980496835434179
slight_shift_full_beam,0.0006141195162645923,11.102585194533791,B_weak_phys001_res020,0.01,2,0.2,20.03129550801213,2.8003031497642756,0.0010685404648079772
slight_shift_full_beam,0.0006934181438092954,20.034113455976076,B_weak_phys001_res020,0.01,3,0.2,26.142734934774886,3.0709596228741356,0.0009855133607623242
slight_shift_full_beam,0.0005634475030505313,3.010057586922923,B_weak_phys001_res020,0.01,4,0.2,17.137326441053336,2.725617190611105,0.000986491605490688
slight_shift_full_beam,0.0008033106206264444,17.60056850924435,B_weak_phys001_res020,0.01,5,0.2,23.716139682073006,3.2522611866055087,0.0011796447079211762
slight_shift_full_beam,0.0006827118789389813,0.05426033449995185,B_weak_phys001_res020,0.01,6,0.2,11.349785164540442,2.84606969850948,0.0009701563673589436
slight_shift_full_beam,0.0005721535955060193,5.053002683383352,B_weak_phys001_res020,0.01,7,0.2,18.611475218016675,2.7164107837943576,0.00026283499621775313
slight_shift_full_beam,0.0006550885963796517,8.515359344721338,B_weak_phys001_res020,0.01,8,0.2,19.256416115863555,2.8450284210278136,0.0007024396871194702
slight_shift_full_beam,0.0013784158860304,-1.2185138832917894,B_weak_phys001_res020,0.01,9,0.2,14.301573457034134,4.147819097171319,0.0014521404126293471
slight_shift_full_beam,0.0005805715663002346,15.444342595124796,B_weak_phys001_res020,0.01,10,0.2,23.00481025697039,2.885400778426175,0.0005493695046976707
slight_shift_full_beam,0.0004950933149643446,10.654184390973667,B_weak_phys001_res020,0.01,11,0.2,20.890126961638774,2.6385981769812425,0.0006447169764902827
slight_shift_full_beam,0.0007786394231572635,16.756553427466297,B_weak_phys001_res020,0.01,12,0.2,24.01548427089426,2.7811613619730937,0.0008375407349998441
slight_shift_full_beam,0.0009803794996974583,57.52056807384185,B_weak_phys001_res020,0.01,13,0.2,41.659889628669184,3.243593079025035,0.0010428588727689643
slight_shift_full_beam,0.0004885946443823808,7.06415324107296,B_weak_phys001_res020,0.01,14,0.2,18.977499418010744,2.7766799235524133,0.0005541664643767467
slight_shift_full_beam,0.0008458554460682597,30.21508826167669,B_weak_phys001_res020,0.01,15,0.2,30.83244635467373,3.296852703529972,0.0006547446871941637
slight_shift_full_beam,0.0008304552435216018,24.70618078713062,B_weak_phys001_res020,0.01,16,0.2,24.267563742717314,3.1640280073282225,0.0005219187722831299
slight_shift_full_beam,0.0010269358830807995,14.434603224367974,B_weak_phys001_res020,0.01,17,0.2,19.606952575531896,3.6079481245978977,0.0009506699804095548
slight_shift_full_beam,0.0007723159064722066,-1.1443996163774357,B_weak_phys001_res020,0.01,18,0.2,14.354631497322986,3.0658095905963276,0.0010096620488107765
slight_shift_full_beam,0.0006234384458224244,37.5448534977016,B_weak_phys001_res020,0.01,19,0.2,34.526907737221926,2.6154696554146244,0.000614914674731623
slight_shift_full_beam,0.0008505685561640243,15.508829452342475,C_balanced_phys010_res005,0.1,0,0.05,20.938154480323306,3.2443485776743364,0.0008474272539684697
slight_shift_full_beam,0.0009699085751525529,28.64073306295455,C_balanced_phys010_res005,0.1,1,0.05,26.239482244176553,3.4005950654500454,0.001274977637157032
slight_shift_full_beam,0.0008581119324360571,17.530760665166266,C_balanced_phys010_res005,0.1,2,0.05,22.34655817814525,3.2386778330465007,0.001316652717609816
slight_shift_full_beam,0.0009340192188331507,28.71693485009123,C_balanced_phys010_res005,0.1,3,0.05,29.174986491867305,3.440369098311141,0.0012216735161417111
slight_shift_full_beam,0.0008403942024300002,20.179130420231974,C_balanced_phys010_res005,0.1,4,0.05,19.609495519572004,3.361693447685283,0.0013558524607053422
slight_shift_full_beam,0.0010624467594068506,13.301050547557558,C_balanced_phys010_res005,0.1,5,0.05,20.856450753340347,3.689076323937277,0.0014235638638547164
slight_shift_full_beam,0.0008338613439857094,5.699192378498051,C_balanced_phys010_res005,0.1,6,0.05,11.905161635074927,3.162465529324206,0.0011293760740958717
slight_shift_full_beam,0.0006974791945599641,11.370926430385602,C_balanced_phys010_res005,0.1,7,0.05,20.63973388475263,2.8696216508105334,0.00035937084081062926
slight_shift_full_beam,0.0009120802812778477,12.778126731864724,C_balanced_phys010_res005,0.1,8,0.05,16.537824368385117,3.298482612363965,0.0009137828627725352
slight_shift_full_beam,0.0017326155173779053,19.577800512832027,C_balanced_phys010_res005,0.1,9,0.05,21.5728340542931,4.711194466051748,0.0017001044811338524
slight_shift_full_beam,0.0008113722428745605,15.00245251897137,C_balanced_phys010_res005,0.1,10,0.05,21.71016337178719,3.222325224142141,0.000740638209068484
slight_shift_full_beam,0.0005978756151298079,18.2468165965331,C_balanced_phys010_res005,0.1,11,0.05,21.4417348586564,2.6983047182255246,0.0008276729631219315
slight_shift_full_beam,0.0007791776129856979,18.47274321695855,C_balanced_phys010_res005,0.1,12,0.05,25.19610129632555,2.8433696770960624,0.0008559827517170788
slight_shift_full_beam,0.0014840013619088815,-26.268807644364305,C_balanced_phys010_res005,0.1,13,0.05,20.552289999970718,4.771500543027321,0.0015646617752212689
slight_shift_full_beam,0.0006529181108788036,2.9229510612822,C_balanced_phys010_res005,0.1,14,0.05,16.046032397854603,2.9607272633258765,0.0007811619204978841
slight_shift_full_beam,0.0011226793024916395,21.106485732424456,C_balanced_phys010_res005,0.1,15,0.05,22.278450722660722,3.6974249767173477,0.0009128792007329148
slight_shift_full_beam,0.0010332829649668134,22.37295359541868,C_balanced_phys010_res005,0.1,16,0.05,17.62371746859436,3.528896725028821,0.0007165010239067841
slight_shift_full_beam,0.0010610906504857317,15.090967755811075,C_balanced_phys010_res005,0.1,17,0.05,18.39430043389802,3.645080400397764,0.0009929485742345477
slight_shift_full_beam,0.0009495093002930017,0.7163910931305995,C_balanced_phys010_res005,0.1,18,0.05,10.806896229532024,3.4722430426834863,0.0012105592294045446
slight_shift_full_beam,0.0007792868416449069,32.76162936421904,C_balanced_phys010_res005,0.1,19,0.05,27.876103550592624,2.9353621543620756,0.0007712160548647079
slight_shift_full_beam,0.0013920484889860952,-17.22250226580283,D_strong_phys050_res002,0.5,0,0.02,18.072944083442746,4.255519064328879,0.001412203475500075
slight_shift_full_beam,0.0013413580738306315,3.7262813957901546,D_strong_phys050_res002,0.5,1,0.02,12.140692946517317,4.2607602149569095,0.0016878084905484973
slight_shift_full_beam,0.0029775826594638267,-53.2388280661168,D_strong_phys050_res002,0.5,2,0.02,38.13132569295657,7.704974565661314,0.003192291351277246
slight_shift_full_beam,0.0020137126244357917,2.216361961133399,D_strong_phys050_res002,0.5,3,0.02,14.158650297002573,5.887434996174708,0.002405529727610929
slight_shift_full_beam,0.0016804312148893154,-3.446343200841502,D_strong_phys050_res002,0.5,4,0.02,14.574580604102017,5.385434432903756,0.0022927555464155197
slight_shift_full_beam,0.0014860364476030018,-29.65634933269932,D_strong_phys050_res002,0.5,5,0.02,21.65415128091611,4.428347024622307,0.0017089470826884487
slight_shift_full_beam,0.002089384553747822,-34.067359851714926,D_strong_phys050_res002,0.5,6,0.02,29.59736213724156,5.925125510023987,0.002389765820235628
slight_shift_full_beam,0.0009743582177808562,0.6224380850823859,D_strong_phys050_res002,0.5,7,0.02,12.577368124513416,3.5721482023236275,0.0007271582573655149
slight_shift_full_beam,0.0016236589132330535,0.545396910443721,D_strong_phys050_res002,0.5,8,0.02,12.304823721243661,4.630761667940846,0.0015730214852866368
slight_shift_full_beam,0.0029367404391973774,-24.559902278584925,D_strong_phys050_res002,0.5,9,0.02,22.837763085297976,6.85924439708802,0.002638005582763998
slight_shift_full_beam,0.0011654365942951194,10.762757339599924,D_strong_phys050_res002,0.5,10,0.02,14.89263014684186,3.7683032062532056,0.0011261464903401903
slight_shift_full_beam,0.001082459045115917,-17.74924346987426,D_strong_phys050_res002,0.5,11,0.02,19.87861432434716,3.895841858529911,0.0014063702134755646
slight_shift_full_beam,0.002322750449213116,-9.205307861739636,D_strong_phys050_res002,0.5,12,0.02,18.403971753072753,6.089415450562961,0.0021013400654022853
slight_shift_full_beam,0.001628250454176882,-11.24028242644209,D_strong_phys050_res002,0.5,13,0.02,17.570010977062577,4.841066297103781,0.0017867408360720874
slight_shift_full_beam,0.0010189706499437873,-15.478481306353476,D_strong_phys050_res002,0.5,14,0.02,14.045854677304703,3.639442937605427,0.0012693101543488103
slight_shift_full_beam,0.0013566636242820923,5.12361341985464,D_strong_phys050_res002,0.5,15,0.02,12.947778757503775,4.142296497095661,0.0011972497120016701
slight_shift_full_beam,0.0015535966202382336,13.234140415116759,D_strong_phys050_res002,0.5,16,0.02,12.62700680171347,4.6028021559388215,0.0013156196938779495
slight_shift_full_beam,0.0017850934960584454,-18.901904985642894,D_strong_phys050_res002,0.5,17,0.02,20.350034899236437,5.0621582676692745,0.0016049506291985704
slight_shift_full_beam,0.0014550845487604402,-10.884615694296864,D_strong_phys050_res002,0.5,18,0.02,14.90337403776241,4.606046597766725,0.0017525405002365882
slight_shift_full_beam,0.001659409022138756,-5.184232982015493,D_strong_phys050_res002,0.5,19,0.02,14.631600866604824,4.9155681260371304,0.0017012406555955682
strong_shift_full_beam,0.0007666558398339278,13.522009502038982,A_current_phys005_res010,0.05,0,0.1,19.225563500269555,2.5909659912654,0.0006242301676766131
strong_shift_full_beam,0.0011496885674282416,6.73045341614356,A_current_phys005_res010,0.05,1,0.1,14.788165288676911,3.359591522444885,0.0012312786748029853
strong_shift_full_beam,0.000875100232039271,5.201111579140344,A_current_phys005_res010,0.05,2,0.1,14.434539086604772,3.0008880039463572,0.0009613561771269786
strong_shift_full_beam,0.0005842180349664289,5.53548210912819,A_current_phys005_res010,0.05,3,0.1,14.321590277214671,2.3605656058097493,0.001147888987583221
strong_shift_full_beam,0.0009144413554958372,-3.6003399068096593,A_current_phys005_res010,0.05,4,0.1,10.055422516163107,2.93038331940097,0.0007693978971355016
strong_shift_full_beam,0.0007008235349514973,10.823909172564148,A_current_phys005_res010,0.05,5,0.1,18.504425028384276,2.4810939021938205,0.00046187031182180516
strong_shift_full_beam,0.0008989492422644097,0.564200326913843,A_current_phys005_res010,0.05,6,0.1,9.23149197724741,3.0607952667403304,0.0011513216740424532
strong_shift_full_beam,0.00034893616490552944,0.10812823137915197,A_current_phys005_res010,0.05,7,0.1,12.435198251231023,1.992541154442708,0.0005360265232995339
strong_shift_full_beam,0.0006189165050676526,-2.023435651158061,A_current_phys005_res010,0.05,8,0.1,10.203651017496165,2.5683735377735317,0.0009207031655724398
strong_shift_full_beam,0.001013927312413713,2.181521059344092,A_current_phys005_res010,0.05,9,0.1,11.864647103278504,3.101850949215857,0.0011196378132320955
strong_shift_full_beam,0.0006419245753157669,9.446804569375193,A_current_phys005_res010,0.05,10,0.1,16.924198883166966,2.5868325786948474,0.0006996441940740059
strong_shift_full_beam,0.0006818509426783163,22.64201781328363,A_current_phys005_res010,0.05,11,0.1,25.599031611075425,2.805530041697637,0.0006603592623840742
strong_shift_full_beam,0.0005374538154007287,1.1058472818761813,A_current_phys005_res010,0.05,12,0.1,12.672245641148699,2.507886851657722,0.0007240633454865611
strong_shift_full_beam,0.001592663138846602,-25.329103496525633,A_current_phys005_res010,0.05,13,0.1,18.605419575511633,4.67678746502712,0.0012261425300214626
strong_shift_full_beam,0.0006183965866119401,-1.427069307989539,A_current_phys005_res010,0.05,14,0.1,10.671247834320962,2.7733791058063426,0.000906708390804087
strong_shift_full_beam,0.0005721035029288299,4.593419800323343,A_current_phys005_res010,0.05,15,0.1,10.939013412268798,2.359460589954026,0.0006080165279991294
strong_shift_full_beam,0.0011895180384844971,8.899930490267403,A_current_phys005_res010,0.05,16,0.1,10.437927758450849,3.4607432431576663,0.0011583566016782553
strong_shift_full_beam,0.0010763634252040227,-7.819450654950393,A_current_phys005_res010,0.05,17,0.1,9.795358899758856,3.243447707874208,0.0013685135417746091
strong_shift_full_beam,0.001094294900160685,-1.364608482757813,A_current_phys005_res010,0.05,18,0.1,10.546991931712881,3.3886725143222947,0.0011106967755953891
strong_shift_full_beam,0.0007409589750871878,14.937302989016333,A_current_phys005_res010,0.05,19,0.1,17.597844614148197,2.6040084956677756,0.0006920620867958321
strong_shift_full_beam,0.0006740007118134723,13.081276920610458,B_weak_phys001_res020,0.01,0,0.2,20.612695970403497,2.503079025102759,0.0005607550444933335
strong_shift_full_beam,0.0010474696674655024,3.9326297034465334,B_weak_phys001_res020,0.01,1,0.2,13.987020382712117,3.2385603294053995,0.0011943201782889366
strong_shift_full_beam,0.0007539330467046149,5.783572007651872,B_weak_phys001_res020,0.01,2,0.2,15.083485156694662,2.8146090946865225,0.0008456106027964672
strong_shift_full_beam,0.0005056304879634931,1.4844167856508848,B_weak_phys001_res020,0.01,3,0.2,13.053114624072592,2.224534531852741,0.0010328862974468326
strong_shift_full_beam,0.0007714192151122521,-11.41431155063616,B_weak_phys001_res020,0.01,4,0.2,10.22075930369932,2.7670801935447655,0.0006570504316975324
strong_shift_full_beam,0.0006234988925893517,12.108965663428028,B_weak_phys001_res020,0.01,5,0.2,19.606542081519,2.3312370352065828,0.00039891338138577066
strong_shift_full_beam,0.0006850057573303515,-5.76765555407167,B_weak_phys001_res020,0.01,6,0.2,8.180777227290083,2.741968533553956,0.0009072603238326697
strong_shift_full_beam,0.0003302471511991157,-0.7338798635613853,B_weak_phys001_res020,0.01,7,0.2,12.707570631485543,1.9828134259647219,0.0004950474485723203
strong_shift_full_beam,0.0006099703141904091,-1.5116957862431168,B_weak_phys001_res020,0.01,8,0.2,10.820386947426625,2.561771819394266,0.0009003207630700193
strong_shift_full_beam,0.0009971008209318072,1.0594207150990687,B_weak_phys001_res020,0.01,9,0.2,12.142692771502647,3.08245908769755,0.0011065572234475831
strong_shift_full_beam,0.0005988119098140546,8.416090676171008,B_weak_phys001_res020,0.01,10,0.2,16.146603581598455,2.577193052702884,0.0006767218862393696
strong_shift_full_beam,0.0005953811441177337,17.52461916413419,B_weak_phys001_res020,0.01,11,0.2,24.113435674254298,2.9662733138362976,0.0005543167892695957
strong_shift_full_beam,0.000508874356691277,-0.034062778602817395,B_weak_phys001_res020,0.01,12,0.2,12.081552043097442,2.4883531715781526,0.0006925337924355077
strong_shift_full_beam,0.001191401680041931,-9.32723336177564,B_weak_phys001_res020,0.01,13,0.2,8.346188889683926,3.979398441804899,0.0008721885050534886
strong_shift_full_beam,0.00035692317824119935,5.6697442113874175,B_weak_phys001_res020,0.01,14,0.2,17.043881225044245,2.010183047450498,0.0006096202451371314
strong_shift_full_beam,0.0005282868489407583,10.68444200153561,B_weak_phys001_res020,0.01,15,0.2,16.601425744149402,2.274592789926936,0.0005557731619189614
strong_shift_full_beam,0.0010252826788411241,9.980390284357942,B_weak_phys001_res020,0.01,16,0.2,13.0847946172541,3.117419720130496,0.001041998931983699
strong_shift_full_beam,0.0010948501285514647,-16.624298668826132,B_weak_phys001_res020,0.01,17,0.2,14.481154061002039,3.401029493311669,0.0013391179103834595
strong_shift_full_beam,0.0010324172786981218,-10.18679753612453,B_weak_phys001_res020,0.01,18,0.2,10.005580768257744,3.236844243686268,0.0010733618796168378
strong_shift_full_beam,0.0007037302887812672,15.812912449507905,B_weak_phys001_res020,0.01,19,0.2,19.63283424509927,2.5352567295573043,0.0006494690356982888
strong_shift_full_beam,0.0008466490853646898,7.783013159415549,C_balanced_phys010_res005,0.1,0,0.05,14.582495236548176,2.719167878131199,0.0006917368348936274
strong_shift_full_beam,0.0012595033698607064,7.888382718929875,C_balanced_phys010_res005,0.1,1,0.05,14.033403949757798,3.5002919479167884,0.0013152461049748827
strong_shift_full_beam,0.0010105776205402918,7.250905154634257,C_balanced_phys010_res005,0.1,2,0.05,14.83334663245748,3.196875311942408,0.0010847755166485762
strong_shift_full_beam,0.000668713203332772,6.647690617173909,C_balanced_phys010_res005,0.1,3,0.05,13.70466315864252,2.5317641245790616,0.001259627019929621
strong_shift_full_beam,0.0009739063339138825,-4.217581663495776,C_balanced_phys010_res005,0.1,4,0.05,9.432360402644088,3.036868524993958,0.0008232931241576394
strong_shift_full_beam,0.0009809597576004542,17.90061921658845,C_balanced_phys010_res005,0.1,5,0.05,16.970167488511326,2.998436029687253,0.0006734875155222939
strong_shift_full_beam,0.0009325406121043266,4.246764425824878,C_balanced_phys010_res005,0.1,6,0.05,9.064591158995123,3.172814582449795,0.0011976538489152165
strong_shift_full_beam,0.0003997717108566567,5.345000853085181,C_balanced_phys010_res005,0.1,7,0.05,11.124775437191065,1.952678706061189,0.000648921217912621
strong_shift_full_beam,0.0007347082089984596,-1.060553067275972,C_balanced_phys010_res005,0.1,8,0.05,8.244606864698124,2.756538726045515,0.0010723308755009263
strong_shift_full_beam,0.0011094005045641903,6.2362255198846865,C_balanced_phys010_res005,0.1,9,0.05,12.768497894428265,3.268788039139054,0.0011992169946559088
strong_shift_full_beam,0.0008104707551444577,7.4515870221425455,C_balanced_phys010_res005,0.1,10,0.05,14.926608074467772,2.850644548195738,0.0008712258058165544
strong_shift_full_beam,0.0008577825313095878,19.441473959937344,C_balanced_phys010_res005,0.1,11,0.05,19.940995412423796,3.070816610058367,0.0008549407759412278
strong_shift_full_beam,0.0006335338454111685,1.8246650733803467,C_balanced_phys010_res005,0.1,12,0.05,13.185819790718767,2.6383696380471062,0.0008235946894421942
strong_shift_full_beam,0.0020112442866703365,-34.382559710264374,C_balanced_phys010_res005,0.1,13,0.05,26.438023410416108,5.84076996559302,0.001509820627112286
strong_shift_full_beam,0.0006379353735807797,-4.165828723380576,C_balanced_phys010_res005,0.1,14,0.05,9.26580056166403,2.5808951168609804,0.0009751232437790198
strong_shift_full_beam,0.0006827775893555694,-3.692255686877886,C_balanced_phys010_res005,0.1,15,0.05,6.760380213478975,2.586982506281787,0.0007219458205400171
strong_shift_full_beam,0.001182568412362681,5.14485934229235,C_balanced_phys010_res005,0.1,16,0.05,7.012704376311278,3.431554885664599,0.0011851376930171948
strong_shift_full_beam,0.001167603194925352,-3.78277095056115,C_balanced_phys010_res005,0.1,17,0.05,8.570686772276956,3.369065236676172,0.0014754378033704934
strong_shift_full_beam,0.0011336825804234994,-1.9565416953219645,C_balanced_phys010_res005,0.1,18,0.05,9.692787019748874,3.3964599090129033,0.001156647254229292
strong_shift_full_beam,0.0013312920318273784,-31.14849719902758,C_balanced_phys010_res005,0.1,19,0.05,23.53508946801709,4.751280230651473,0.001285690004417354
strong_shift_full_beam,0.00123919238544984,-9.332212362939503,D_strong_phys050_res002,0.5,0,0.02,10.898587455817013,3.4319929748009543,0.0010196126873841587
strong_shift_full_beam,0.0016739188550639252,-33.021963556117065,D_strong_phys050_res002,0.5,1,0.02,25.597041242888253,4.310176056540738,0.00159780686043204
strong_shift_full_beam,0.0011394053038627926,-18.44106065385673,D_strong_phys050_res002,0.5,2,0.02,15.24963052822747,3.5299448302542835,0.0011590340929920897
strong_shift_full_beam,0.0008738559230753402,-29.62705670052693,D_strong_phys050_res002,0.5,3,0.02,22.145716306411597,3.13880418493206,0.0014402899054207613
strong_shift_full_beam,0.0012922923272461026,-20.59948798453386,D_strong_phys050_res002,0.5,4,0.02,15.556918730327324,3.612800059000033,0.0010991040312000723
strong_shift_full_beam,0.0014153514035441387,-5.963341878883989,D_strong_phys050_res002,0.5,5,0.02,13.068604635086482,4.680419785781696,0.001621030286381683
strong_shift_full_beam,0.0011548138766661253,-14.668538189509995,D_strong_phys050_res002,0.5,6,0.02,14.247071911086303,3.5340979910285704,0.0014103074813276867
strong_shift_full_beam,0.0006358629382242065,-23.140554035883735,D_strong_phys050_res002,0.5,7,0.02,16.91975777118318,2.6642648181634714,0.0009628191197167113
strong_shift_full_beam,0.0012624640921190917,-19.55587721013114,D_strong_phys050_res002,0.5,8,0.02,16.75977183807087,3.7665259418793027,0.0015847875425628606
strong_shift_full_beam,0.0016701196582199953,-22.32728409605511,D_strong_phys050_res002,0.5,9,0.02,19.97649358428158,4.3061802354527545,0.0017144488633903253
strong_shift_full_beam,0.0009828478286330682,-11.723075788924136,D_strong_phys050_res002,0.5,10,0.02,11.428287869693882,3.163699506991506,0.0010923863285656193
strong_shift_full_beam,0.0013035962797705103,-14.54911935539376,D_strong_phys050_res002,0.5,11,0.02,12.812582355261046,3.735176172407015,0.00136802573178897
strong_shift_full_beam,0.0009480089357907222,-17.514150388460852,D_strong_phys050_res002,0.5,12,0.02,13.245797432350159,3.1377904338206704,0.0011439769503217288
strong_shift_full_beam,0.0012329519502111282,-25.70636070541994,D_strong_phys050_res002,0.5,13,0.02,20.918799411468704,3.9530739458343853,0.0010421823468226479
strong_shift_full_beam,0.0007481838747622545,-35.84541010204607,D_strong_phys050_res002,0.5,14,0.02,25.103727880267428,2.961911146885646,0.001114749973676007
strong_shift_full_beam,0.0009746783219881006,-27.318101427686475,D_strong_phys050_res002,0.5,15,0.02,19.587277739650094,3.183270094036416,0.0011010669402043809
strong_shift_full_beam,0.001405313112908654,-17.165294990192308,D_strong_phys050_res002,0.5,16,0.02,14.92818300945771,3.823006251316979,0.0012833027012670343
strong_shift_full_beam,0.0012424125208788626,-32.13615348416021,D_strong_phys050_res002,0.5,17,0.02,24.0176073028716,3.5991145152891666,0.0015043393635605687
strong_shift_full_beam,0.0013482126506331872,-42.87643243439398,D_strong_phys050_res002,0.5,18,0.02,32.214736970384216,4.209848733365041,0.0013241531157119006
strong_shift_full_beam,0.0010670302553867602,-15.590497022962188,D_strong_phys050_res002,0.5,19,0.02,14.61710629746133,3.4881923354760667,0.0010855819882804743
